Date,Company,Price Close_lag1,Volume_lag1,Return,Mkt-RF_lag1,SMB_lag1,HML_lag1,RMW_lag1,CMA_lag1,RF_lag1
2022-08-24,CTSH.O,"66,02",1603605.0,-0.0006,-0.11,0.11,0.33,-0.36,-0.19,0.008
2022-08-25,CTSH.O,"65,98",2384803.0,0.0159,0.4,0.52,-0.61,-1.43,-0.48,0.008
2022-08-26,CTSH.O,"67,03",1798997.0,-0.0348,1.45,0.12,-0.01,0.15,-0.38,0.008
2022-08-29,CTSH.O,"64,7",2350956.0,-0.0068,-3.37,-0.27,1.68,0.22,0.85,0.008
2022-08-30,CTSH.O,"64,26",2583836.0,-0.0008,-0.72,-0.39,0.43,0.26,0.43,0.008
2022-08-31,CTSH.O,"64,21",3472827.0,-0.0162,-1.11,-0.38,-0.24,-0.24,0.12,0.008
2022-09-01,CTSH.O,"63,17",3029834.0,0.0043,-0.74,0.23,-0.45,-0.62,-0.13,0.008
2022-09-02,CTSH.O,"63,44",2149957.0,-0.0175,-0.01,-1.04,-0.3,0.62,0.55,0.009
2022-09-06,CTSH.O,"62,33",1819154.0,-0.0018,-0.99,0.11,1.06,-0.06,0.27,0.009
2022-09-07,CTSH.O,"62,22",2767938.0,0.0233,-0.51,-0.54,-0.52,-0.17,-0.7,0.009
2022-09-08,CTSH.O,"63,67",2290290.0,0.0107,1.92,0.41,-1.53,-1.3,-0.54,0.009
2022-09-09,CTSH.O,"64,35",2567959.0,0.018,0.78,-0.15,-0.2,-1.29,-1.01,0.009
2022-09-12,CTSH.O,"65,51",2261182.0,0.0124,1.67,0.38,-0.51,-0.1,-0.49,0.009
2022-09-13,CTSH.O,"66,32",1968711.0,-0.0526,1.07,0.25,-0.17,-0.13,-0.13,0.009
2022-09-14,CTSH.O,"62,83",3832161.0,-0.0127,-4.29,0.05,1.44,-0.31,0.9,0.009
2022-09-15,CTSH.O,"62,03",3301478.0,0.0002,0.45,-0.19,-0.28,-0.73,-0.42,0.009
2022-09-16,CTSH.O,"62,04",3196584.0,0.0026,-1.03,0.39,0.54,-0.36,0.24,0.009
2022-09-19,CTSH.O,"62,2",6272141.0,0.0162,-0.99,-0.75,0.85,1.69,0.95,0.009
2022-09-20,CTSH.O,"63,21",3635530.0,-0.0198,0.72,-0.07,0.67,0.61,-0.07,0.009
2022-09-21,CTSH.O,"61,96",2193628.0,-0.0303,-1.16,-0.3,0.04,-0.12,0.33,0.009
2022-09-22,CTSH.O,"60,08",4066737.0,-0.0047,-1.68,0.33,0.08,0.38,0.1,0.009
2022-09-23,CTSH.O,"59,8",3844911.0,-0.0159,-1.14,-1.16,0.41,1.16,0.9,0.009
2022-09-26,CTSH.O,"58,85",3006296.0,-0.0027,-1.85,-0.47,-0.81,0.18,-0.26,0.009
2022-09-27,CTSH.O,"58,69",2733051.0,-0.0123,-1.02,-0.05,-0.75,0.17,-0.42,0.009
2022-09-28,CTSH.O,"57,97",2753476.0,0.0223,-0.05,0.58,-0.93,-0.62,-0.9,0.009
2022-09-29,CTSH.O,"59,26",4517097.0,-0.0137,2.15,0.92,-0.33,-0.86,-0.71,0.009
2022-09-30,CTSH.O,"58,45",4541827.0,-0.0173,-2.17,-0.28,0.86,0.43,0.5,0.009
2022-10-03,CTSH.O,"57,44",3851483.0,0.0277,-1.42,0.59,0.26,-0.66,-0.09,0.009
2022-10-04,CTSH.O,"59,03",4771474.0,0.0276,2.55,0.01,0.69,0.9,0.37,0.011
2022-10-05,CTSH.O,"60,66",5067713.0,-0.0005,3.3,0.72,-0.06,-1.04,-0.29,0.011
2022-10-06,CTSH.O,"60,63",4690725.0,-0.0152,-0.22,-0.37,0.06,0.35,0.16,0.011
2022-10-07,CTSH.O,"59,71",2823054.0,-0.0204,-0.86,0.46,0.13,-0.12,-0.46,0.011
2022-10-10,CTSH.O,"58,49",3675586.0,-0.0058,-2.91,-0.23,1.68,0.97,1.46,0.011
2022-10-11,CTSH.O,"58,15",2919166.0,-0.016,-0.81,0.24,0.76,1.52,0.4,0.011
2022-10-12,CTSH.O,"57,22",3216436.0,-0.0082,-0.7,0.61,0.32,0.57,0.64,0.011
2022-10-13,CTSH.O,"56,75",2584277.0,0.0388,-0.28,0.02,0.02,-0.02,0.0,0.011
2022-10-14,CTSH.O,"58,95",5212085.0,-0.0059,2.4,-0.26,1.57,0.54,0.96,0.011
2022-10-17,CTSH.O,"58,6",3275720.0,0.0218,-2.46,-0.21,1.2,0.53,1.57,0.011
2022-10-18,CTSH.O,"59,88",3551086.0,0.014,2.74,0.38,-1.42,-1.01,-1.19,0.011
2022-10-19,CTSH.O,"60,72",4462878.0,-0.015,1.19,-0.13,0.01,-0.43,0.03,0.011
2022-10-20,CTSH.O,"59,81",2356553.0,-0.0005,-0.87,-1.2,1.21,0.69,0.78,0.011
2022-10-21,CTSH.O,"59,78",3122317.0,0.0084,-0.8,-0.33,-0.43,-0.61,0.11,0.011
2022-10-24,CTSH.O,"60,28",7846965.0,0.008,2.3,-0.05,0.11,0.61,-0.22,0.011
2022-10-25,CTSH.O,"60,76",4285927.0,0.0118,1.03,-0.63,0.45,1.16,0.49,0.011
2022-10-26,CTSH.O,"61,48",3214869.0,0.0028,1.78,1.02,-1.52,-1.18,-1.24,0.011
2022-10-27,CTSH.O,"61,65",2249817.0,0.0028,-0.66,0.7,0.89,-0.8,0.68,0.011
2022-10-28,CTSH.O,"61,82",2543424.0,0.0194,-0.54,0.43,1.09,-0.37,0.51,0.011
2022-10-31,CTSH.O,"63,02",2871814.0,-0.0122,2.32,0.05,-0.34,0.38,0.62,0.011
2022-11-01,CTSH.O,"62,25",3759052.0,0.0045,-0.67,0.47,0.75,-0.21,0.49,0.011
2022-11-02,CTSH.O,"62,53",2426959.0,-0.0363,-0.35,0.44,0.78,-0.03,0.4,0.014
2022-11-03,CTSH.O,"60,26",3989319.0,-0.1377,-2.67,-0.87,1.6,0.21,1.05,0.014
2022-11-04,CTSH.O,"51,96",8195524.0,0.0129,-1.03,0.39,0.32,-0.15,0.06,0.014
2022-11-07,CTSH.O,"52,63",5169207.0,0.0213,1.16,-0.26,1.28,2.18,0.62,0.014
2022-11-08,CTSH.O,"53,75",5007450.0,-0.0099,0.87,-0.34,0.61,1.06,0.95,0.014
2022-11-09,CTSH.O,"53,22",4411406.0,0.015,0.5,-0.55,-0.36,-0.19,0.06,0.014
2022-11-10,CTSH.O,"54,02",5199486.0,0.0605,-2.25,-0.51,0.55,0.94,1.07,0.014
2022-11-11,CTSH.O,"57,29",5478580.0,0.0197,5.68,1.01,-3.1,-0.65,-2.74,0.014
2022-11-14,CTSH.O,"58,42",3610995.0,-0.0058,1.07,0.17,-1.07,-0.88,-1.14,0.014
2022-11-15,CTSH.O,"58,08",5034574.0,0.0324,-0.95,-0.25,0.27,0.54,0.43,0.014
2022-11-16,CTSH.O,"59,96",5668722.0,-0.0092,1.03,0.46,-0.71,-0.49,-0.51,0.014
2022-11-17,CTSH.O,"59,41",6229563.0,0.001,-1.04,-1.07,0.56,1.19,0.92,0.014
2022-11-18,CTSH.O,"59,47",4762414.0,0.0084,-0.42,-0.29,0.58,1.37,0.75,0.014
2022-11-21,CTSH.O,"59,97",4813431.0,-0.0295,0.4,-0.09,0.09,0.4,0.62,0.014
2022-11-22,CTSH.O,"58,2",2686242.0,0.0177,-0.53,-0.21,0.99,0.48,1.1,0.014
2022-11-23,CTSH.O,"59,23",2764722.0,0.0135,1.36,-0.38,0.43,0.72,-0.23,0.014
2022-11-25,CTSH.O,"60,03",3623167.0,0.0148,0.63,-0.24,-0.94,-0.74,-0.57,0.014
2022-11-28,CTSH.O,"60,92",1607368.0,-0.0135,-0.02,0.27,0.43,-0.17,0.14,0.014
2022-11-29,CTSH.O,"60,1",3792640.0,-0.008,-1.55,-0.47,-0.2,0.3,0.29,0.014
2022-11-30,CTSH.O,"59,62",2184830.0,0.0434,-0.18,0.34,1.02,0.2,0.47,0.014
2022-12-01,CTSH.O,"62,21",4581961.0,0.0066,3.12,-0.15,-2.07,-0.77,-1.41,0.014
2022-12-02,CTSH.O,"62,62",2682646.0,-0.0037,-0.03,0.04,-0.69,-0.32,-0.32,0.016
2022-12-05,CTSH.O,"62,39",3132177.0,-0.0311,-0.08,0.84,-0.55,-0.41,0.32,0.016
2022-12-06,CTSH.O,"60,45",3480500.0,-0.0134,-2.02,-0.54,-0.52,0.88,0.97,0.016
2022-12-07,CTSH.O,"59,64",2493986.0,-0.004,-1.51,-0.02,1.15,0.81,0.71,0.016
2022-12-08,CTSH.O,"59,4",2577219.0,-0.0017,-0.24,-0.17,-0.34,0.09,-0.21,0.016
2022-12-09,CTSH.O,"59,3",4565741.0,-0.0162,0.76,-0.09,-1.22,-0.57,-0.64,0.016
2022-12-12,CTSH.O,"58,34",6282274.0,0.012,-0.8,-0.53,0.35,0.23,0.14,0.016
2022-12-13,CTSH.O,"59,04",7712335.0,0.0024,1.41,-0.29,-0.16,-0.24,-0.13,0.016
2022-12-14,CTSH.O,"59,18",5222149.0,-0.0161,0.66,0.08,-0.74,-0.28,-0.58,0.016
2022-12-15,CTSH.O,"58,23",4461396.0,-0.0323,-0.56,0.03,-0.44,-0.14,-0.09,0.016
2022-12-16,CTSH.O,"56,35",4896019.0,-0.014,-2.57,-0.12,1.37,0.26,0.37,0.016
2022-12-19,CTSH.O,"55,56",8720806.0,-0.0104,-1.02,0.55,0.18,-0.06,0.4,0.016
2022-12-20,CTSH.O,"54,98",3315397.0,0.0011,-1.01,-0.61,1.23,0.66,1.18,0.016
2022-12-21,CTSH.O,"55,04",4526057.0,0.0107,0.13,0.24,0.25,-0.5,0.46,0.016
2022-12-22,CTSH.O,"55,63",3954876.0,-0.0031,1.52,0.14,-0.13,0.36,-0.27,0.016
2022-12-23,CTSH.O,"55,46",4040556.0,0.0101,-1.52,0.21,0.36,-0.07,0.87,0.016
2022-12-27,CTSH.O,"56,02",2155821.0,0.0082,0.51,-0.34,1.16,0.86,0.46,0.016
2022-12-28,CTSH.O,"56,48",3434706.0,-0.0159,-0.51,-0.43,1.43,1.15,1.22,0.016
2022-12-29,CTSH.O,"55,58",4965153.0,0.0279,-1.24,-0.29,-0.29,-0.97,-0.04,0.016
2022-12-30,CTSH.O,"57,13",7796593.0,0.0011,1.87,1.04,-1.07,-1.02,-0.82,0.016
2023-01-03,CTSH.O,"57,19",5540619.0,0.007,-0.22,0.13,-0.03,-0.53,0.01,0.016
2023-01-04,CTSH.O,"57,59",2635843.0,0.0082,-0.48,0.05,-0.12,0.25,0.51,0.017
2023-01-05,CTSH.O,"58,06",3066609.0,-0.0084,0.81,0.56,0.05,-0.78,-0.02,0.017
2023-01-06,CTSH.O,"57,57",2682570.0,0.0379,-1.14,0.14,1.22,0.78,0.8,0.017
2023-01-09,CTSH.O,"59,75",4411588.0,0.0186,2.21,-0.01,0.05,0.85,0.14,0.017
2023-01-10,CTSH.O,"60,86",6787334.0,0.0058,0.04,0.34,-1.24,-0.69,-1.01,0.017
2023-01-11,CTSH.O,"61,21",6993908.0,0.0047,0.8,0.87,-0.56,-0.46,-0.47,0.017
2023-01-12,CTSH.O,"61,5",4884610.0,0.0585,1.26,0.02,-0.82,-0.17,-1.02,0.017
2023-01-13,CTSH.O,"65,1",11756219.0,-0.016,0.46,1.4,-0.3,-1.11,-0.51,0.017
2023-01-17,CTSH.O,"64,06",5249515.0,-0.0172,0.46,0.23,-0.29,-0.21,-0.26,0.017
2023-01-18,CTSH.O,"62,96",5486035.0,-0.0313,-0.18,-0.03,-0.52,-0.61,-0.4,0.017
2023-01-19,CTSH.O,"60,99",5985462.0,0.0062,-1.55,0.03,-0.7,0.33,-0.09,0.017
2023-01-20,CTSH.O,"61,37",4856948.0,0.0223,-0.86,-0.09,0.84,0.57,0.66,0.017
2023-01-23,CTSH.O,"62,74",10647343.0,0.0239,1.95,-0.03,-0.7,-0.19,-0.73,0.017
2023-01-24,CTSH.O,"64,24",4119875.0,-0.005,1.29,-0.04,-1.0,-0.48,-1.0,0.017
2023-01-25,CTSH.O,"63,92",3226766.0,0.0034,-0.16,-0.17,0.2,-0.23,0.37,0.017
2023-01-26,CTSH.O,"64,14",3932752.0,0.0081,0.0,0.13,0.65,0.04,0.22,0.017
2023-01-27,CTSH.O,"64,66",3229625.0,0.0162,1.08,-0.62,0.02,-0.19,-0.34,0.017
2023-01-30,CTSH.O,"65,71",3849081.0,-0.0067,0.36,0.33,-1.15,-0.64,-1.2,0.017
2023-01-31,CTSH.O,"65,27",7493030.0,0.0227,-1.38,0.04,0.72,0.41,0.82,0.017
2023-02-01,CTSH.O,"66,75",4195476.0,0.0313,1.58,0.94,-0.07,-0.06,-0.51,0.017
2023-02-02,CTSH.O,"68,84",5728707.0,0.0264,1.19,0.63,-1.67,-0.2,-1.09,0.018
2023-02-03,CTSH.O,"70,66",5879432.0,-0.0345,1.54,1.16,-2.07,-0.23,-1.65,0.018
2023-02-06,CTSH.O,"68,22",7388368.0,-0.0204,-1.08,0.37,0.95,1.02,0.97,0.018
2023-02-07,CTSH.O,"66,83",5334687.0,0.0103,-0.73,-0.8,0.41,-0.27,0.41,0.018
2023-02-08,CTSH.O,"67,52",4132332.0,-0.0181,1.24,-0.51,-0.04,0.32,-0.36,0.018
2023-02-09,CTSH.O,"66,3",3862431.0,0.005,-1.18,-0.68,0.72,-0.33,-0.05,0.018
2023-02-10,CTSH.O,"66,63",5366440.0,0.0014,-0.95,-0.61,0.2,0.31,0.41,0.018
2023-02-13,CTSH.O,"66,72",3282071.0,0.0166,0.11,-0.31,1.54,0.61,0.86,0.018
2023-02-14,CTSH.O,"67,83",5427956.0,-0.0062,1.14,0.09,-0.73,0.46,-0.28,0.018
2023-02-15,CTSH.O,"67,41",3674671.0,-0.0042,0.12,-0.05,-0.67,-0.68,-0.9,0.018
2023-02-16,CTSH.O,"67,13",3175719.0,-0.0115,0.51,0.73,-0.9,-1.12,-1.01,0.018
2023-02-17,CTSH.O,"66,36",3067786.0,-0.0133,-1.37,0.22,0.97,0.84,0.87,0.018
2023-02-21,CTSH.O,"65,48",3784921.0,-0.0125,-0.28,0.65,-0.15,0.16,0.52,0.018
2023-02-22,CTSH.O,"64,66",3808519.0,-0.0034,-2.16,-1.15,0.87,0.36,0.77,0.018
2023-02-23,CTSH.O,"64,44",5370854.0,-0.0023,-0.04,0.45,-0.43,-0.37,-0.39,0.018
2023-02-24,CTSH.O,"64,29",5659018.0,-0.0072,0.46,0.1,-0.24,-0.01,-0.38,0.018
2023-02-27,CTSH.O,"63,83",2293585.0,-0.0052,-1.09,-0.27,1.24,0.25,0.38,0.018
2023-02-28,CTSH.O,"63,5",3122034.0,-0.0137,0.31,0.05,-0.28,0.06,-0.4,0.018
2023-03-01,CTSH.O,"62,63",3942268.0,-0.0042,-0.26,0.53,-0.71,-0.57,-0.16,0.018
2023-03-02,CTSH.O,"62,37",3089504.0,0.0026,-0.42,0.4,0.62,0.2,0.61,0.016
2023-03-03,CTSH.O,"62,53",3990486.0,0.0002,0.67,-0.5,-0.41,-0.14,0.18,0.016
2023-03-06,CTSH.O,"62,54",2028911.0,0.0011,1.61,-0.08,-0.52,-0.35,-0.65,0.016
2023-03-07,CTSH.O,"62,61",3929174.0,-0.019,-0.13,-1.61,-0.09,0.32,-0.13,0.016
2023-03-08,CTSH.O,"61,42",2423885.0,0.0018,-1.45,0.62,-0.66,-0.11,-0.17,0.016
2023-03-09,CTSH.O,"61,53",4058183.0,-0.0101,0.08,0.08,-0.39,0.38,-0.13,0.016
2023-03-10,CTSH.O,"60,91",5330091.0,-0.0087,-2.02,-0.68,-0.67,1.03,0.63,0.016
2023-03-13,CTSH.O,"60,38",10746991.0,-0.0397,-1.68,-1.38,0.81,0.98,1.07,0.016
2023-03-14,CTSH.O,"57,98",8749351.0,0.0079,-0.34,-1.17,-3.52,-0.99,-0.61,0.016
2023-03-15,CTSH.O,"58,44",4655180.0,-0.0234,1.71,0.0,-0.4,-0.22,-0.44,0.016
2023-03-16,CTSH.O,"57,07",5062878.0,0.0233,-0.79,-0.52,-1.82,0.35,-0.43,0.016
2023-03-17,CTSH.O,"58,4",6605318.0,-0.0104,1.76,0.01,-0.19,0.07,-0.71,0.016
2023-03-20,CTSH.O,"57,79",7122124.0,0.0157,-1.21,-1.06,-1.56,0.27,-0.24,0.016
2023-03-21,CTSH.O,"58,7",3949140.0,0.0082,0.84,-0.36,0.74,0.52,0.71,0.016
2023-03-22,CTSH.O,"59,18",3837427.0,-0.0294,1.49,0.47,0.67,-0.26,-1.07,0.016
2023-03-23,CTSH.O,"57,44",3675407.0,0.0125,-1.74,-0.81,-0.47,0.79,0.2,0.016
2023-03-24,CTSH.O,"58,16",3666041.0,0.0084,0.21,-0.44,-1.54,0.06,-0.84,0.016
2023-03-27,CTSH.O,"58,65",3302954.0,0.0061,0.46,0.17,0.72,0.36,0.38,0.016
2023-03-28,CTSH.O,"59,01",3136010.0,-0.001,0.27,0.51,1.01,-0.27,0.36,0.016
2023-03-29,CTSH.O,"58,95",1396203.0,0.0095,-0.17,-0.02,0.75,0.09,0.54,0.016
2023-03-30,CTSH.O,"59,51",2941296.0,0.005,1.39,-0.35,-0.53,-0.89,-0.52,0.016
2023-03-31,CTSH.O,"59,81",2439629.0,0.0187,0.5,-0.62,-0.58,0.21,-0.11,0.016
2023-04-03,CTSH.O,"60,93",2925929.0,0.0072,1.53,0.51,-0.77,-0.45,-0.77,0.016
2023-04-04,CTSH.O,"61,37",3573973.0,-0.0114,0.28,-0.19,0.78,0.51,0.71,0.018
2023-04-05,CTSH.O,"60,67",3667695.0,-0.0002,-0.72,-1.13,-0.73,0.0,0.0,0.018
2023-04-06,CTSH.O,"60,66",3600212.0,-0.004,-0.4,-1.01,1.4,0.79,1.17,0.018
2023-04-10,CTSH.O,"60,42",3211895.0,0.0114,0.34,-0.03,-0.53,-0.41,-0.14,0.018
2023-04-11,CTSH.O,"61,11",1791378.0,0.0095,0.2,0.86,0.28,-0.06,-0.11,0.018
2023-04-12,CTSH.O,"61,69",1865074.0,-0.0229,0.06,0.71,0.58,0.06,0.12,0.018
2023-04-13,CTSH.O,"60,28",3572815.0,0.0055,-0.51,-0.43,0.37,0.49,0.4,0.018
2023-04-14,CTSH.O,"60,61",5310851.0,-0.0094,1.39,0.16,-1.17,-0.21,-0.68,0.018
2023-04-17,CTSH.O,"60,04",3708663.0,0.0118,-0.23,-0.76,0.2,0.61,0.11,0.018
2023-04-18,CTSH.O,"60,75",2843288.0,0.0061,0.33,0.7,-0.2,-1.3,-0.26,0.018
2023-04-19,CTSH.O,"61,12",3020579.0,-0.0142,0.04,-0.4,-0.29,-0.02,0.18,0.018
2023-04-20,CTSH.O,"60,25",3121491.0,-0.0046,-0.04,0.26,0.39,-0.02,0.12,0.018
2023-04-21,CTSH.O,"59,97",3015245.0,-0.008,-0.61,0.12,-0.26,0.72,0.48,0.018
2023-04-24,CTSH.O,"59,49",4937101.0,0.0002,0.08,0.09,-0.91,-0.61,-0.1,0.018
2023-04-25,CTSH.O,"59,5",2230175.0,-0.0175,0.0,-0.27,0.48,0.65,0.29,0.018
2023-04-26,CTSH.O,"58,46",2807556.0,-0.001,-1.76,-0.83,0.11,0.44,0.88,0.018
2023-04-27,CTSH.O,"58,4",2615382.0,0.0139,-0.41,-0.05,-0.76,0.04,-0.33,0.018
2023-04-28,CTSH.O,"59,21",4363268.0,0.0084,1.85,-0.6,0.0,0.46,-0.2,0.018
2023-05-01,CTSH.O,"59,71",3370222.0,0.0022,0.77,0.22,0.18,0.11,0.22,0.018
2023-05-02,CTSH.O,"59,84",2978636.0,-0.0077,-0.02,0.17,-0.79,-0.51,0.18,0.016
2023-05-03,CTSH.O,"59,38",2586900.0,-0.0084,-1.28,-0.73,-1.39,0.69,0.04,0.016
2023-05-04,CTSH.O,"58,88",3577244.0,0.0676,-0.56,0.87,-1.02,-0.9,-0.43,0.016
2023-05-05,CTSH.O,"62,86",6920619.0,0.0068,-0.78,-0.47,-1.0,-0.55,-0.27,0.016
2023-05-08,CTSH.O,"63,29",3853000.0,-0.0261,1.9,0.5,0.61,0.24,-0.64,0.016
2023-05-09,CTSH.O,"61,64",4825159.0,-0.0002,0.08,-0.38,-0.27,-0.54,-0.39,0.016
2023-05-10,CTSH.O,"61,63",4752654.0,0.0151,-0.43,0.11,-0.05,-0.37,-0.39,0.016
2023-05-11,CTSH.O,"62,56",2965610.0,-0.0109,0.43,0.2,-1.31,-0.07,-0.78,0.016
2023-05-12,CTSH.O,"61,88",2903005.0,-0.0036,-0.21,-0.51,-0.07,0.86,0.11,0.016
2023-05-15,CTSH.O,"61,66",4059133.0,0.0178,-0.22,-0.11,0.35,0.4,0.47,0.016
2023-05-16,CTSH.O,"62,76",3677424.0,-0.0124,0.47,0.78,0.01,-0.74,-0.46,0.016
2023-05-17,CTSH.O,"61,98",3990324.0,0.0126,-0.72,-0.45,-0.47,0.75,-0.1,0.016
2023-05-18,CTSH.O,"62,76",3888675.0,0.0137,1.32,0.85,1.18,-0.39,-0.28,0.016
2023-05-19,CTSH.O,"63,62",3770410.0,-0.0096,0.99,-0.23,-0.38,0.15,-0.7,0.016
2023-05-22,CTSH.O,"63,01",3194533.0,0.0159,-0.26,-0.39,-0.31,-0.02,0.18,0.016
2023-05-23,CTSH.O,"64,01",3258084.0,-0.0111,0.17,1.11,-0.22,-1.24,-0.91,0.016
2023-05-24,CTSH.O,"63,3",2894616.0,-0.0109,-1.09,0.61,1.05,0.21,0.18,0.016
2023-05-25,CTSH.O,"62,61",2571352.0,-0.0072,-0.72,-0.39,-0.19,-0.03,-0.05,0.016
2023-05-26,CTSH.O,"62,16",2129995.0,0.0116,0.64,-1.09,-1.09,1.34,-1.23,0.016
2023-05-30,CTSH.O,"62,88",2320537.0,-0.0068,1.32,-0.29,-0.87,-0.26,-0.53,0.016
2023-05-31,CTSH.O,"62,45",2704823.0,0.0006,-0.01,-0.25,-0.41,-0.36,-0.97,0.016
2023-06-01,CTSH.O,"62,49",5729266.0,-0.0048,-0.6,-0.25,-1.13,-0.95,0.08,0.016
2023-06-02,CTSH.O,"62,19",2968975.0,0.0252,1.02,0.05,-0.07,-0.12,-0.38,0.019
2023-06-05,CTSH.O,"63,76",3702362.0,-0.0386,1.62,1.74,1.65,0.42,0.75,0.019
2023-06-06,CTSH.O,"61,3",5868768.0,0.0142,-0.26,-1.09,-0.74,-0.6,-0.4,0.019
2023-06-07,CTSH.O,"62,17",2383524.0,0.0069,0.47,2.25,1.32,-0.18,-0.41,0.019
2023-06-08,CTSH.O,"62,6",2522433.0,-0.0048,-0.36,1.89,2.25,0.73,1.28,0.019
2023-06-09,CTSH.O,"62,3",2759470.0,-0.004,0.59,-0.77,-1.15,-0.16,-0.49,0.019
2023-06-12,CTSH.O,"62,05",3321973.0,0.0205,0.03,-0.79,-0.4,0.06,-0.23,0.019
2023-06-13,CTSH.O,"63,32",6347909.0,0.0144,0.94,-0.27,-1.39,-0.22,-0.78,0.019
2023-06-14,CTSH.O,"64,23",4648320.0,-0.0081,0.74,0.52,0.07,-0.55,-0.51,0.019
2023-06-15,CTSH.O,"63,71",3460740.0,0.0162,-0.04,-1.06,-0.92,0.63,-0.24,0.019
2023-06-16,CTSH.O,"64,74",3143654.0,0.0053,1.22,-0.36,0.06,0.22,-0.09,0.019
2023-06-20,CTSH.O,"65,08",5839550.0,-0.0068,-0.45,-0.51,0.22,0.16,0.33,0.019
2023-06-21,CTSH.O,"64,64",2253602.0,-0.0226,-0.49,0.21,-0.66,-0.11,-0.51,0.019
2023-06-22,CTSH.O,"63,18",3800554.0,-0.0092,-0.56,0.29,0.55,0.59,0.86,0.019
2023-06-23,CTSH.O,"62,6",4184419.0,-0.0089,0.32,-0.96,-1.23,0.25,-0.52,0.019
2023-06-26,CTSH.O,"62,04",9775176.0,0.0068,-0.84,-0.6,0.07,0.27,0.06,0.019
2023-06-27,CTSH.O,"62,46",3074160.0,0.0107,-0.48,-0.01,1.3,0.63,0.67,0.019
2023-06-28,CTSH.O,"63,13",5106928.0,0.0038,1.21,0.32,-0.52,0.25,-0.72,0.019
2023-06-29,CTSH.O,"63,37",4163404.0,0.0185,0.04,0.47,-0.42,-0.62,-0.42,0.019
2023-06-30,CTSH.O,"64,54",2180808.0,0.0115,0.44,0.75,0.76,0.57,0.46,0.019
2023-07-03,CTSH.O,"65,28",2832766.0,0.0043,1.14,-0.73,-0.77,-0.1,-0.29,0.019
2023-07-05,CTSH.O,"65,56",1207230.0,-0.0005,0.15,0.27,1.07,0.16,0.12,0.022
2023-07-06,CTSH.O,"65,53",2467784.0,-0.0125,-0.29,-1.07,-0.26,-0.29,0.0,0.022
2023-07-07,CTSH.O,"64,71",1680528.0,0.0097,-0.95,-0.59,-0.68,0.58,0.06,0.022
2023-07-10,CTSH.O,"65,34",2920290.0,0.0199,-0.12,1.3,1.22,-0.22,0.19,0.022
2023-07-11,CTSH.O,"66,64",3311769.0,0.0081,0.37,1.24,0.0,-1.01,0.54,0.022
2023-07-12,CTSH.O,"67,18",2478530.0,-0.0001,0.76,0.18,0.49,-0.22,0.3,0.022
2023-07-13,CTSH.O,"67,17",2569869.0,0.0077,0.74,0.37,0.44,-0.31,-0.44,0.022
2023-07-14,CTSH.O,"67,69",2657113.0,0.0134,0.9,-0.07,-0.1,-0.17,-0.67,0.022
2023-07-17,CTSH.O,"68,6",3175664.0,-0.0023,-0.25,-0.7,-1.51,0.43,-0.55,0.022
2023-07-18,CTSH.O,"68,44",5452677.0,0.0107,0.49,0.64,-0.27,-0.39,-0.06,0.022
2023-07-19,CTSH.O,"69,17",3338528.0,-0.0012,0.78,0.44,1.09,0.63,-0.44,0.022
2023-07-20,CTSH.O,"69,09",2897360.0,-0.0337,0.25,0.26,1.32,0.15,0.19,0.022
2023-07-21,CTSH.O,"66,76",4483572.0,0.0007,-0.81,-0.35,0.64,0.44,1.47,0.022
2023-07-24,CTSH.O,"66,81",9160420.0,0.0096,-0.05,-0.38,-0.36,-0.15,0.11,0.022
2023-07-25,CTSH.O,"67,45",4511171.0,0.0058,0.31,-0.03,0.77,0.95,-0.22,0.022
2023-07-26,CTSH.O,"67,84",1587955.0,-0.0012,0.25,-0.23,-0.79,0.49,-0.4,0.022
2023-07-27,CTSH.O,"67,76",2298077.0,-0.0217,0.02,0.86,1.03,-0.36,0.65,0.022
2023-07-28,CTSH.O,"66,29",3297393.0,-0.008,-0.75,-0.81,0.29,0.39,0.11,0.022
2023-07-31,CTSH.O,"65,76",4911051.0,0.0041,1.14,0.43,-0.35,-0.75,-0.4,0.022
2023-08-01,CTSH.O,"66,03",3111838.0,-0.0027,0.26,0.99,-0.08,-0.96,0.07,0.022
2023-08-02,CTSH.O,"65,85",2689224.0,-0.0077,-0.35,-0.11,0.3,0.19,-0.28,0.02
2023-08-03,CTSH.O,"65,34",4794306.0,0.0785,-1.49,-0.05,0.6,0.68,0.69,0.02
2023-08-04,CTSH.O,"70,47",10688008.0,0.0075,-0.19,0.02,0.08,0.31,-0.35,0.02
2023-08-07,CTSH.O,71,6268177.0,0.0046,-0.49,0.08,0.76,-0.17,-0.66,0.02
2023-08-08,CTSH.O,"71,33",3858281.0,-0.015,0.77,-1.09,0.59,0.65,-0.1,0.02
2023-08-09,CTSH.O,"70,26",5515900.0,-0.0046,-0.47,0.1,0.14,0.47,0.03,0.02
2023-08-10,CTSH.O,"69,94",3250700.0,0.0163,-0.78,-0.01,-0.06,0.87,0.02,0.02
2023-08-11,CTSH.O,"71,08",4131045.0,-0.0141,0.01,-0.46,-0.66,-0.02,-0.05,0.02
2023-08-14,CTSH.O,"70,08",2788843.0,0.0146,-0.11,0.24,0.46,-0.2,0.39,0.02
